#X     Z        log_Rho      Rho    
495.00 -15.10   1.82         66.00  
495.00 -16.61   1.86         72.00  
495.00 -18.12   1.90         79.00  
495.00 -19.63   1.93         86.00  
495.00 -21.14   1.98         96.00  
495.00 -22.65   2.04         109.00 
495.00 -24.16   2.08         120.00 
495.00 -25.67   2.10         125.00 
495.00 -27.18   2.10         125.00 
495.00 -28.69   2.10         125.00 
495.00 -30.20   2.10         125.00 
495.00 -31.71   2.10         126.00 
495.00 -33.22   2.11         130.00 
495.00 -34.73   2.14         138.00 
495.00 -36.24   2.16         145.00 
495.00 -37.75   2.18         152.00 
495.00 -39.26   2.20         158.00 
495.00 -40.77   2.22         165.00 
495.00 -42.28   2.23         171.00 
495.00 -43.79   2.25         178.00 
495.00 -45.30   2.26         184.00 
495.00 -46.81   2.28         191.00 
495.00 -48.32   2.30         198.00 
495.00 -49.83   2.30         200.00 
495.00 -51.34   2.30         200.00 
495.00 -52.85   2.30         200.00 
495.00 -54.36   2.30         200.00 
495.00 -55.87   2.30         200.00 
495.00 -57.38   2.30         200.00 
495.00 -58.89   2.30         200.00 
495.00 -60.40   2.30         200.00 
497.50 0.00     1.88         75.00  
497.50 -1.51    1.88         75.00  
497.50 -3.02    1.88         75.00  
497.50 -4.53    1.88         75.00  
497.50 -6.04    1.88         75.00  
497.50 -7.55    1.88         75.00  
497.50 -9.06    1.87         74.00  
497.50 -10.57   1.85         71.00  
497.50 -12.08   1.83         68.00  
497.50 -13.59   1.81         64.00  
497.50 -15.10   1.82         66.00  
497.50 -16.61   1.86         72.00  
497.50 -18.12   1.90         79.00  
497.50 -19.63   1.93         86.00  
497.50 -21.14   1.98         96.00  
497.50 -22.65   2.03         107.00 
497.50 -24.16   2.07         118.00 
497.50 -25.67   2.09         124.00 
497.50 -27.18   2.10         125.00 
497.50 -28.69   2.10         125.00 
497.50 -30.20   2.10         125.00 
497.50 -31.71   2.10         125.00 
497.50 -33.22   2.11         128.00 
497.50 -34.73   2.13         136.00 
497.50 -36.24   2.16         144.00 
497.50 -37.75   2.18         151.00 
497.50 -39.26   2.20         158.00 
497.50 -40.77   2.22         165.00 
497.50 -42.28   2.23         171.00 
497.50 -43.79   2.25         178.00 
497.50 -45.30   2.27         186.00 
497.50 -46.81   2.29         193.00 
497.50 -48.32   2.30         198.00 
497.50 -49.83   2.30         200.00 
497.50 -51.34   2.30         200.00 
497.50 -52.85   2.30         200.00 
497.50 -54.36   2.30         200.00 
497.50 -55.87   2.30         200.00 
497.50 -57.38   2.30         200.00 
497.50 -58.89   2.30         200.00 
497.50 -60.40   2.30         200.00 
500.00 0.00     1.88         75.00  
500.00 -1.51    1.88         75.00  
500.00 -3.02    1.88         75.00  
500.00 -4.53    1.88         75.00  
500.00 -6.04    1.88         75.00  
500.00 -7.55    1.88         75.00  
500.00 -9.06    1.87         74.00  
500.00 -10.57   1.85         71.00  
500.00 -12.08   1.83         68.00  
500.00 -13.59   1.81         64.00  
500.00 -15.10   1.82         66.00  
500.00 -16.61   1.86         72.00  
500.00 -18.12   1.90         79.00  
500.00 -19.63   1.93         86.00  
500.00 -21.14   1.97         94.00  
500.00 -22.65   2.01         103.00 
500.00 -24.16   2.05         112.00 
500.00 -25.67   2.08         121.00 
500.00 -27.18   2.10         125.00 
500.00 -28.69   2.10         125.00 
500.00 -30.20   2.10         125.00 
500.00 -31.71   2.10         125.00 
500.00 -33.22   2.11         128.00 
500.00 -34.73   2.13         134.00 
500.00 -36.24   2.15         142.00 
500.00 -37.75   2.18         150.00 
500.00 -39.26   2.20         158.00 
500.00 -40.77   2.22         165.00 
500.00 -42.28   2.24         172.00 
500.00 -43.79   2.26         180.00 
500.00 -45.30   2.27         188.00 
500.00 -46.81   2.29         195.00 
500.00 -48.32   2.30         199.00 
500.00 -49.83   2.30         200.00 
500.00 -51.34   2.30         200.00 
500.00 -52.85   2.30         200.00 
500.00 -54.36   2.30         200.00 
500.00 -55.87   2.30         200.00 
500.00 -57.38   2.30         200.00 
500.00 -58.89   2.30         200.00 
500.00 -60.40   2.30         200.00 
502.50 0.00     1.88         75.00  
502.50 -1.51    1.88         75.00  
502.50 -3.02    1.88         75.00  
502.50 -4.53    1.88         75.00  
502.50 -6.04    1.88         75.00  
502.50 -7.55    1.88         75.00  
502.50 -9.06    1.87         74.00  
502.50 -10.57   1.85         71.00  
502.50 -12.08   1.83         68.00  
502.50 -13.59   1.81         64.00  
502.50 -15.10   1.82         66.00  
502.50 -16.61   1.86         72.00  
502.50 -18.12   1.90         79.00  
502.50 -19.63   1.93         85.00  
502.50 -21.14   1.96         92.00  
502.50 -22.65   2.00         100.00 
502.50 -24.16   2.03         108.00 
502.50 -25.67   2.07         117.00 
502.50 -27.18   2.09         123.00 
502.50 -28.69   2.10         125.00 
502.50 -30.20   2.10         125.00 
502.50 -31.71   2.10         125.00 
502.50 -33.22   2.11         128.00 
502.50 -34.73   2.13         134.00 
502.50 -36.24   2.15         142.00 
502.50 -37.75   2.18         150.00 
502.50 -39.26   2.20         157.00 
502.50 -40.77   2.22         165.00 
502.50 -42.28   2.24         173.00 
502.50 -43.79   2.26         181.00 
502.50 -45.30   2.28         189.00 
502.50 -46.81   2.29         196.00 
502.50 -48.32   2.30         200.00 
502.50 -49.83   2.30         200.00 
502.50 -51.34   2.30         200.00 
502.50 -52.85   2.30         200.00 
502.50 -54.36   2.30         200.00 
502.50 -55.87   2.30         200.00 
502.50 -57.38   2.30         200.00 
502.50 -58.89   2.30         200.00 
502.50 -60.40   2.30         200.00 
505.00 0.00     1.88         75.00  
505.00 -1.51    1.88         75.00  
505.00 -3.02    1.88         75.00  
505.00 -4.53    1.88         75.00  
505.00 -6.04    1.88         75.00  
505.00 -7.55    1.88         75.00  
505.00 -9.06    1.86         73.00  
505.00 -10.57   1.85         70.00  
505.00 -12.08   1.83         67.00  
505.00 -13.59   1.81         64.00  
505.00 -15.10   1.82         66.00  
505.00 -16.61   1.86         72.00  
505.00 -18.12   1.90         79.00  
505.00 -19.63   1.93         85.00  
505.00 -21.14   1.96         92.00  
505.00 -22.65   2.00         100.00 
505.00 -24.16   2.03         107.00 
505.00 -25.67   2.05         113.00 
505.00 -27.18   2.08         120.00 
505.00 -28.69   2.09         124.00 
505.00 -30.20   2.10         125.00 
505.00 -31.71   2.10         125.00 
505.00 -33.22   2.11         128.00 
505.00 -34.73   2.13         134.00 
505.00 -36.24   2.15         142.00 
505.00 -37.75   2.18         150.00 
505.00 -39.26   2.20         157.00 
505.00 -40.77   2.22         165.00 
505.00 -42.28   2.24         173.00 
505.00 -43.79   2.26         181.00 
505.00 -45.30   2.28         190.00 
505.00 -46.81   2.29         197.00 
505.00 -48.32   2.30         200.00 
505.00 -49.83   2.30         200.00 
505.00 -51.34   2.30         200.00 
505.00 -52.85   2.30         200.00 
505.00 -54.36   2.30         200.00 
505.00 -55.87   2.30         200.00 
505.00 -57.38   2.30         200.00 
505.00 -58.89   2.30         200.00 
505.00 -60.40   2.30         200.00 
507.50 0.00     1.88         75.00  
507.50 -1.51    1.88         75.00  
507.50 -3.02    1.88         75.00  
507.50 -4.53    1.88         75.00  
507.50 -6.04    1.88         75.00  
507.50 -7.55    1.88         75.00  
507.50 -9.06    1.86         73.00  
507.50 -10.57   1.85         70.00  
507.50 -12.08   1.83         67.00  
507.50 -13.59   1.81         64.00  
507.50 -15.10   1.82         66.00  
507.50 -16.61   1.86         72.00  
507.50 -18.12   1.90         79.00  
507.50 -19.63   1.93         85.00  
507.50 -21.14   1.96         91.00  
507.50 -22.65   1.99         97.00  
507.50 -24.16   2.01         103.00 
507.50 -25.67   2.04         109.00 
507.50 -27.18   2.06         114.00 
507.50 -28.69   2.08         120.00 
507.50 -30.20   2.09         124.00 
507.50 -31.71   2.10         125.00 
507.50 -33.22   2.11         128.00 
507.50 -34.73   2.13         135.00 
507.50 -36.24   2.15         142.00 
507.50 -37.75   2.18         150.00 
507.50 -39.26   2.20         157.00 
507.50 -40.77   2.22         165.00 
507.50 -42.28   2.24         173.00 
507.50 -43.79   2.26         181.00 
507.50 -45.30   2.28         189.00 
507.50 -46.81   2.29         196.00 
507.50 -48.32   2.30         200.00 
507.50 -49.83   2.30         200.00 
507.50 -51.34   2.30         200.00 
507.50 -52.85   2.30         200.00 
507.50 -54.36   2.30         200.00 
507.50 -55.87   2.30         200.00 
507.50 -57.38   2.30         200.00 
507.50 -58.89   2.30         200.00 
507.50 -60.40   2.30         200.00 
510.00 0.00     1.88         75.00  
510.00 -1.51    1.88         75.00  
510.00 -3.02    1.88         75.00  
510.00 -4.53    1.88         75.00  
510.00 -6.04    1.88         75.00  
510.00 -7.55    1.88         75.00  
510.00 -9.06    1.86         73.00  
510.00 -10.57   1.85         70.00  
510.00 -12.08   1.83         67.00  
510.00 -13.59   1.81         65.00  
510.00 -15.10   1.82         66.00  
510.00 -16.61   1.85         71.00  
510.00 -18.12   1.89         78.00  
510.00 -19.63   1.92         84.00  
510.00 -21.14   1.95         89.00  
510.00 -22.65   1.97         94.00  
510.00 -24.16   2.00         99.00  
510.00 -25.67   2.02         104.00 
510.00 -27.18   2.04         109.00 
510.00 -28.69   2.06         114.00 
510.00 -30.20   2.08         119.00 
510.00 -31.71   2.09         123.00 
510.00 -33.22   2.11         128.00 
510.00 -34.73   2.13         135.00 
510.00 -36.24   2.15         142.00 
510.00 -37.75   2.18         150.00 
510.00 -39.26   2.20         157.00 
510.00 -40.77   2.22         165.00 
510.00 -42.28   2.24         173.00 
510.00 -43.79   2.26         181.00 
510.00 -45.30   2.27         188.00 
510.00 -46.81   2.29         196.00 
510.00 -48.32   2.30         200.00 
510.00 -49.83   2.30         200.00 
510.00 -51.34   2.30         200.00 
510.00 -52.85   2.30         200.00 
510.00 -54.36   2.30         200.00 
510.00 -55.87   2.30         200.00 
510.00 -57.38   2.30         200.00 
510.00 -58.89   2.30         200.00 
510.00 -60.40   2.30         200.00 
512.50 0.00     1.88         75.00  
512.50 -1.51    1.88         75.00  
512.50 -3.02    1.88         75.00  
512.50 -4.53    1.88         75.00  
512.50 -6.04    1.88         75.00  
512.50 -7.55    1.88         75.00  
512.50 -9.06    1.87         74.00  
512.50 -10.57   1.86         72.00  
512.50 -12.08   1.84         69.00  
512.50 -13.59   1.81         65.00  
512.50 -15.10   1.82         66.00  
512.50 -16.61   1.85         70.00  
512.50 -18.12   1.88         76.00  
512.50 -19.63   1.91         82.00  
512.50 -21.14   1.94         88.00  
512.50 -22.65   1.96         92.00  
512.50 -24.16   1.99         97.00  
512.50 -25.67   2.01         102.00 
512.50 -27.18   2.03         107.00 
512.50 -28.69   2.05         113.00 
512.50 -30.20   2.08         119.00 
512.50 -31.71   2.09         123.00 
512.50 -33.22   2.10         127.00 
512.50 -34.73   2.13         134.00 
512.50 -36.24   2.15         142.00 
512.50 -37.75   2.18         150.00 
512.50 -39.26   2.20         157.00 
512.50 -40.77   2.22         165.00 
512.50 -42.28   2.24         173.00 
512.50 -43.79   2.26         180.00 
512.50 -45.30   2.27         188.00 
512.50 -46.81   2.29         195.00 
512.50 -48.32   2.30         199.00 
512.50 -49.83   2.30         200.00 
512.50 -51.34   2.30         200.00 
512.50 -52.85   2.30         200.00 
512.50 -54.36   2.30         200.00 
512.50 -55.87   2.30         200.00 
512.50 -57.38   2.30         200.00 
512.50 -58.89   2.30         200.00 
512.50 -60.40   2.30         200.00 
515.00 0.00     1.88         75.00  
515.00 -1.51    1.88         75.00  
515.00 -3.02    1.88         75.00  
515.00 -4.53    1.88         75.00  
515.00 -6.04    1.88         75.00  
515.00 -7.55    1.88         75.00  
515.00 -9.06    1.87         74.00  
515.00 -10.57   1.86         72.00  
515.00 -12.08   1.84         69.00  
515.00 -13.59   1.82         66.00  
515.00 -15.10   1.83         67.00  
515.00 -16.61   1.85         71.00  
515.00 -18.12   1.88         76.00  
515.00 -19.63   1.91         81.00  
515.00 -21.14   1.94         87.00  
515.00 -22.65   1.97         93.00  
515.00 -24.16   1.99         98.00  
515.00 -25.67   2.02         104.00 
515.00 -27.18   2.05         111.00 
515.00 -28.69   2.07         117.00 
515.00 -30.20   2.09         122.00 
515.00 -31.71   2.10         125.00 
515.00 -33.22   2.10         127.00 
515.00 -34.73   2.12         132.00 
515.00 -36.24   2.15         141.00 
515.00 -37.75   2.17         149.00 
515.00 -39.26   2.20         157.00 
515.00 -40.77   2.22         165.00 
515.00 -42.28   2.24         172.00 
515.00 -43.79   2.25         179.00 
515.00 -45.30   2.27         185.00 
515.00 -46.81   2.28         192.00 
515.00 -48.32   2.29         197.00 
515.00 -49.83   2.30         200.00 
515.00 -51.34   2.30         200.00 
515.00 -52.85   2.30         200.00 
515.00 -54.36   2.30         200.00 
515.00 -55.87   2.30         200.00 
515.00 -57.38   2.30         200.00 
515.00 -58.89   2.30         200.00 
515.00 -60.40   2.30         200.00 
517.50 0.00     1.88         75.00  
517.50 -1.51    1.88         75.00  
517.50 -3.02    1.88         75.00  
517.50 -4.53    1.88         75.00  
517.50 -6.04    1.88         75.00  
517.50 -7.55    1.88         75.00  
517.50 -9.06    1.87         74.00  
517.50 -10.57   1.86         72.00  
517.50 -12.08   1.84         69.00  
517.50 -13.59   1.82         66.00  
517.50 -15.10   1.83         67.00  
517.50 -16.61   1.85         71.00  
517.50 -18.12   1.88         76.00  
517.50 -19.63   1.91         81.00  
517.50 -21.14   1.95         89.00  
517.50 -22.65   1.99         97.00  
517.50 -24.16   2.02         104.00 
517.50 -25.67   2.05         111.00 
517.50 -27.18   2.07         117.00 
517.50 -28.69   2.09         123.00 
517.50 -30.20   2.10         125.00 
517.50 -31.71   2.10         125.00 
517.50 -33.22   2.10         125.00 
517.50 -34.73   2.11         130.00 
517.50 -36.24   2.14         139.00 
517.50 -37.75   2.17         147.00 
517.50 -39.26   2.19         156.00 
517.50 -40.77   2.21         164.00 
517.50 -42.28   2.23         170.00 
517.50 -43.79   2.25         176.00 
517.50 -45.30   2.26         182.00 
517.50 -46.81   2.27         188.00 
517.50 -48.32   2.29         194.00 
517.50 -49.83   2.30         199.00 
517.50 -51.34   2.30         200.00 
517.50 -52.85   2.30         200.00 
517.50 -54.36   2.30         200.00 
517.50 -55.87   2.30         200.00 
517.50 -57.38   2.30         200.00 
517.50 -58.89   2.30         200.00 
517.50 -60.40   2.30         200.00 
520.00 0.00     1.88         75.00  
520.00 -1.51    1.88         75.00  
520.00 -3.02    1.88         75.00  
520.00 -4.53    1.88         75.00  
520.00 -6.04    1.88         75.00  
520.00 -7.55    1.88         75.00  
520.00 -9.06    1.87         74.00  
520.00 -10.57   1.86         72.00  
520.00 -12.08   1.84         69.00  
520.00 -13.59   1.82         66.00  
520.00 -15.10   1.82         66.00  
520.00 -16.61   1.85         70.00  
520.00 -18.12   1.88         76.00  
520.00 -19.63   1.92         83.00  
520.00 -21.14   1.96         91.00  
520.00 -22.65   2.00         100.00 
520.00 -24.16   2.04         109.00 
520.00 -25.67   2.07         117.00 
520.00 -27.18   2.09         123.00 
520.00 -28.69   2.10         125.00 
520.00 -30.20   2.10         125.00 
520.00 -31.71   2.10         125.00 
520.00 -33.22   2.10         125.00 
520.00 -34.73   2.11         129.00 
520.00 -36.24   2.14         137.00 
520.00 -37.75   2.17         147.00 
520.00 -39.26   2.19         156.00 
520.00 -40.77   2.21         164.00 
520.00 -42.28   2.23         170.00 
520.00 -43.79   2.24         175.00 
520.00 -45.30   2.26         181.00 
520.00 -46.81   2.27         186.00 
520.00 -48.32   2.28         192.00 
520.00 -49.83   2.30         198.00 
520.00 -51.34   2.30         200.00 
520.00 -52.85   2.30         200.00 
520.00 -54.36   2.30         200.00 
520.00 -55.87   2.30         200.00 
520.00 -57.38   2.30         200.00 
520.00 -58.89   2.30         200.00 
